tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2009-339,Brisbane,Hard,32,250,O,20090104,23,104010,,,Amer Delic,R,196,BIH,26.516,138,410,104172,,,Marco Crugnola,R,188,ITA,25.618,189,286,6-4 6-3,3,Q2,84,10,2,68,42,33,15,12,1,2,4,2,72,45,28,12,10,1,5
2009-339,Brisbane,Hard,32,250,O,20090104,24,103602,,,Xavier Malisse,R,185,BEL,28.463,161,375,103429,,,Peter Luczak,R,183,AUS,29.347,156,389,6-4 6-4,3,Q2,92,6,2,72,45,34,15,11,1,2,3,5,78,48,28,12,11,1,4
2009-339,Brisbane,Hard,32,250,O,20090104,25,104547,,,Teymuraz Gabashvili,R,185,GEO,23.619,65,715,104745,8,,Kevin Anderson,R,203,RSA,22.634,104,510,6-3 2-6 6-0,3,Q3,114,8,4,85,52,40,16,14,3,5,4,8,92,55,32,15,13,4,8
2009-339,Brisbane,Hard,32,250,O,20090104,26,104014,,,Bobby Reynolds,R,183,USA,26.47,82,604,103602,,,Xavier Malisse,R,185,BEL,28.463,161,375,6-4 6-7(5) 6-3,3,Q3,138,10,3,105,65,48,22,18,4,6,5,8,112,68,44,20,16,3,7
2009-339,Brisbane,Hard,32,250,O,20090104,27,102524,,,Joseph Sirianni,R,178,AUS,33.966,143,485,104162,6,,Gilles Muller,L,193,LUX,25.659,95,532,7-6(5) 7-5,3,Q3,112,6,3,92,58,42,20,17,2,3,4,6,98,62,40,18,17,2,6
2009-339,Brisbane,Hard,32,250,O,20090104,28,104010,,,Amer Delic,R,196,BIH,26.516,138,410,103554,,,Andrea Stoppini,R,191,ITA,28.849,199,265,7-6(5) 6-3,3,Q3,104,14,2,88,54,44,18,15,1,2,3,4,92,58,38,15,13,1,4
2009-451,Doha,Hard,32,250,O,20090105,1,B804,,,Karol Beck,R,180,SVK,26.76,144,606,G531,,,Mohammad Ghareeb,R,,KUW,28.457,468,118,7-5 4-6 6-1,3,Q1,124,2,4,88,59,44,15,15,3,5,6,5,97,55,35,21,14,9,13
2009-451,Doha,Hard,32,250,O,20090105,2,P467,,,Alexander Peya,R,183,AUT,28.526,148,590,CA18,,,Artur Chernov,,,RUS,20.589,629,66,6-1 6-3,3,Q1,52,6,2,45,32,28,4,8,1,2,2,4,59,40,20,7,8,7,12
2009-451,Doha,Hard,32,250,O,20090105,3,M776,,,Michal Mertinak,R,185,SVK,29.238,938,22,R750,3,,Pere Riba,R,183,ESP,20.747,154,554,6-4 6-4,3,Q1,80,4,1,48,27,24,16,10,0,0,3,3,64,33,25,14,10,1,3
2009-451,Doha,Hard,32,250,O,20090105,4,L513,4,,Miguel Angel Lopez Jaen,R,188,ESP,26.103,186,444,A570,,,Ali Ghareeb,,,KUW,22.809,1818,2,6-1 6-1,3,Q1,54,1,0,33,25,20,8,7,0,0,2,4,70,44,22,11,7,15,20
2009-451,Doha,Hard,32,250,O,20090105,5,O207,5,,Lamine Ouahab,R,185,MAR,24.038,191,430,L391,,,Jaroslav Levinsky,R,193,CZE,27.899,,,5-0 RET,3,Q1,21,1,1,22,11,9,5,3,4,4,0,0,13,6,3,1,2,2,4
2009-451,Doha,Hard,32,250,O,20090105,6,K540,6,,Lukasz Kubot,R,191,POL,26.642,205,396,K839,,,Tobias Kamke,R,178,GER,22.628,240,316,6-7(4) 6-2 6-1,3,Q1,134,2,4,100,72,51,12,14,6,8,0,7,80,44,26,14,13,3,9
2009-451,Doha,Hard,32,250,O,20090105,7,BC65,7,,Matthias Bachinger,R,188,GER,21.763,222,352,BE90,,,Ricardas Berankis,R,175,LTU,18.543,454,124,6-4 6-2,3,Q1,65,6,2,58,40,31,8,9,5,6,1,0,58,30,19,11,9,3,7
2009-451,Doha,Hard,32,250,O,20090105,8,P529,8,,Giancarlo Petrazzuolo,R,,ITA,28.413,223,352,SL99,,,Moussa Shanan,,,QAT,,,,6-0 6-0,3,Q1,38,1,2,32,23,18,6,6,0,0,0,6,39,21,7,4,6,3,9
2009-451,Doha,Hard,32,250,O,20090105,9,BC11,,,Sergei Bubka,R,188,UKR,21.903,271,272,H526,,,Gregory Howe,,,,37.164,1309,6,6-2 6-0,3,Q1,47,1,0,57,36,20,14,7,2,3,0,0,35,20,3,6,7,1,7
2009-451,Doha,Hard,32,250,O,20090105,10,C582,,,Marco Chiudinelli,R,185,SUI,27.321,603,74,E196,,,Rainer Eitzinger,R,178,AUT,25.525,278,266,5-7 7-5 6-2,3,Q1,120,5,0,102,68,48,17,16,5,8,0,0,105,83,46,14,16,9,14
2009-451,Doha,Hard,32,250,O,20090105,11,K406,,,Christopher Kas,R,188,GER,28.564,,,L480,,,Marc Lopez,R,175,ESP,26.434,243,310,6-2 6-2,3,Q1,69,2,4,62,38,27,14,8,7,7,2,3,50,26,18,8,8,4,8
2009-451,Doha,Hard,32,250,O,20090105,12,K512,,,Ivo Klec,R,183,SVK,28.104,347,196,CA99,,,Marius Copil,R,191,ROU,18.22,630,66,6-4 7-6(4),3,Q1,89,1,1,82,53,39,19,11,1,1,6,2,68,37,32,16,11,1,2
2009-451,Doha,Hard,32,250,O,20090105,13,P605,,,Jaroslav Pospisil,R,175,CZE,27.904,227,346,MB94,,,Abdullah Maqdes,,,KUW,21.769,,,6-0 6-4,3,Q1,62,4,3,42,28,25,8,8,1,1,1,4,57,40,23,6,8,4,8
2009-451,Doha,Hard,32,250,O,20090105,14,P701,,,Michal Przysiezny,R,185,POL,24.887,607,72,SA81,,,Dmitri Sitak,R,183,RUS,25.843,655,62,6-4 6-2,3,Q1,64,2,3,59,47,32,7,9,4,5,1,5,49,31,20,5,9,0,4
2009-451,Doha,Hard,32,250,O,20090105,15,V339,,,Simone Vagnozzi,R,,ITA,25.604,280,264,MK18,,,Amer Mezri,,,QAT,,,,6-0 6-1,3,Q1,45,1,1,31,22,18,7,6,0,0,2,7,44,26,12,3,7,4,10
2009-451,Doha,Hard,32,250,O,20090105,16,Z072,,,Nenad Zimonjic,R,191,SRB,32.589,,,N642,,,Jaber Nouh,,,QAT,,,,6-1 6-0,3,Q1,32,6,5,37,22,20,8,7,0,0,0,7,29,10,2,6,6,2,7
2009-451,Doha,Hard,32,250,O,20090105,17,B804,,,Karol Beck,R,180,SVK,26.76,144,606,K512,,,Ivo Klec,R,183,SVK,28.104,347,196,2-6 6-3 7-5,3,Q2,125,6,11,99,62,48,15,15,1,4,0,2,86,52,39,15,14,6,9
2009-451,Doha,Hard,32,250,O,20090105,18,P467,,,Alexander Peya,R,183,AUT,28.526,148,590,BC11,,,Sergei Bubka,R,188,UKR,21.903,271,272,7-6(4) 6-4,3,Q2,101,4,1,78,49,34,16,11,4,6,8,1,83,52,31,17,11,7,10
2009-451,Doha,Hard,32,250,O,20090105,19,L513,4,,Miguel Angel Lopez Jaen,R,188,ESP,26.103,186,444,K406,,,Christopher Kas,R,188,GER,28.564,,,7-6(5) 6-1,3,Q2,78,4,7,75,51,39,11,10,4,5,3,0,65,40,26,11,9,2,5
2009-451,Doha,Hard,32,250,O,20090105,20,O207,5,,Lamine Ouahab,R,185,MAR,24.038,191,430,Z072,,,Nenad Zimonjic,R,191,SRB,32.589,,,5-7 6-3 6-3,3,Q2,116,2,4,97,64,43,16,15,6,10,5,6,89,50,34,17,15,3,9
2009-451,Doha,Hard,32,250,O,20090105,21,K540,6,,Lukasz Kubot,R,191,POL,26.642,205,396,V339,,,Simone Vagnozzi,R,,ITA,25.604,280,264,2-6 6-2 7-6(5),3,Q2,143,5,5,105,68,38,19,14,3,8,0,3,94,74,39,13,14,9,14
2009-451,Doha,Hard,32,250,O,20090105,22,P701,,,Michal Przysiezny,R,185,POL,24.887,607,72,BC65,7,,Matthias Bachinger,R,188,GER,21.763,222,352,6-1 6-4,3,Q2,62,5,2,51,33,26,10,9,1,2,2,4,58,39,25,5,8,1,5
2009-451,Doha,Hard,32,250,O,20090105,23,C582,,,Marco Chiudinelli,R,185,SUI,27.321,603,74,P529,8,,Giancarlo Petrazzuolo,R,,ITA,28.413,223,352,6-3 6-1,3,Q2,65,4,1,46,26,19,15,8,2,2,0,5,50,22,14,10,8,5,9
2009-451,Doha,Hard,32,250,O,20090105,24,P605,,,Jaroslav Pospisil,R,175,CZE,27.904,227,346,M776,,,Michal Mertinak,R,185,SVK,29.238,938,22,6-3 6-3,3,Q2,70,9,5,62,33,28,16,9,5,5,4,2,62,38,25,10,9,6,9
2009-451,Doha,Hard,32,250,O,20090105,25,B804,,,Karol Beck,R,180,SVK,26.76,144,606,O207,5,,Lamine Ouahab,R,185,MAR,24.038,191,430,7-5 6-3,3,Q3,83,7,3,68,39,26,16,11,3,6,1,2,55,34,20,7,10,2,7
2009-451,Doha,Hard,32,250,O,20090105,26,P467,,,Alexander Peya,R,183,AUT,28.526,148,590,K540,6,,Lukasz Kubot,R,191,POL,26.642,205,396,6-3 7-6(3),3,Q3,94,4,4,70,51,40,7,10,5,7,0,2,72,49,30,9,11,4,8
2009-451,Doha,Hard,32,250,O,20090105,27,P701,,,Michal Przysiezny,R,185,POL,24.887,607,72,L513,4,,Miguel Angel Lopez Jaen,R,188,ESP,26.103,186,444,0-6 6-3 6-1,3,Q3,104,1,4,67,34,27,12,11,2,6,2,1,81,38,24,18,11,10,15
2009-451,Doha,Hard,32,250,O,20090105,28,C582,,,Marco Chiudinelli,R,185,SUI,27.321,603,74,P605,,,Jaroslav Pospisil,R,175,CZE,27.904,227,346,6-2 6-2,3,Q3,73,4,1,43,29,22,7,8,0,1,0,2,49,22,11,12,8,6,11
2009-891,Chennai,Hard,32,250,O,20090105,1,C723,,,Flavio Cipolla,R,173,ITA,25.213,138,632,SG79,,,Navdeep Singh,R,,IND,22.872,897,26,6-4 6-3,3,Q1,77,2,1,53,41,32,3,9,2,3,4,5,71,47,26,11,10,5,9
2009-891,Chennai,Hard,32,250,O,20090105,2,B678,2,,Michael Berrer,L,193,GER,28.515,134,684,G881,,,Rohan Gide,,,IND,21.875,1119,12,6-1 6-2,3,Q1,59,2,3,37,21,19,13,8,0,0,0,2,54,24,12,13,7,4,8
2009-891,Chennai,Hard,32,250,O,20090105,3,U043,,,Danai Udomchoke,R,173,THA,27.403,152,566,PA97,,,Vijay S P Natarajan,R,178,IND,22.193,1412,4,6-4 6-2,3,Q1,75,0,5,66,41,27,15,9,7,8,7,1,72,33,24,11,9,6,10
2009-891,Chennai,Hard,32,250,O,20090105,4,R548,,,Rajeev Ram,R,193,USA,24.802,204,404,I230,,,Tatsuma Ito,R,180,JPN,20.635,314,222,6-4 6-2,3,Q1,59,7,1,41,30,28,8,9,0,0,0,4,57,38,27,5,9,4,7
2009-891,Chennai,Hard,32,250,O,20090105,5,K596,5,,Alexander Kudryavtsev,R,183,RUS,23.195,218,360,SC63,,,Sunil-Kumar Sipaeya,,,IND,25.758,981,20,6-4 7-5,3,Q1,84,6,4,81,43,33,17,11,5,7,2,6,61,35,23,9,11,1,5
2009-891,Chennai,Hard,32,250,O,20090105,6,B757,,,Rohan Bopanna,R,193,IND,28.841,332,208,K667,6,,Michel Koning,,,NED,24.682,268,276,6-7(3) 7-6(1) 7-6(4),3,Q1,137,20,4,116,63,53,33,18,5,6,16,2,115,69,56,26,18,3,4
2009-891,Chennai,Hard,32,250,O,20090105,7,SB34,7,,Alexander Satschko,R,178,GER,28.148,273,270,Z104,,,Lovro Zovko,R,191,CRO,27.803,642,64,6-2 7-5,3,Q1,87,8,2,63,40,32,9,10,5,6,5,6,72,30,19,19,10,7,11
2009-891,Chennai,Hard,32,250,O,20090105,8,I145,8,,Kyu Tae Im,R,185,KOR,27.997,295,246,SM00,,,Naveen Saai,R,,IND,17.459,,,6-0 6-0,3,Q1,51,1,1,36,27,22,5,6,1,1,0,8,41,23,10,4,6,1,7
2009-891,Chennai,Hard,32,250,O,20090105,9,N558,,,N.Sriram Balaji,R,180,IND,18.804,,,MI62,,,Ronak Manuja,,,IND,17.243,1480,4,6-2 6-2,3,Q1,66,5,3,43,24,20,13,8,1,1,3,3,49,19,14,11,8,2,6
2009-891,Chennai,Hard,32,250,O,20090105,10,G716,,,Rohan Gajjar,,,IND,24.663,770,42,TA75,,,Abhijeet Tiwari,,,IND,18.431,1749,2,6-0 2-6 7-6(2),3,Q1,98,7,2,76,43,29,14,13,1,5,1,5,81,53,33,11,13,8,13
2009-891,Chennai,Hard,32,250,O,20090105,11,M760,,,Oliver Marach,R,185,AUT,28.474,475,114,SC68,,,Ashutosh Singh,,,IND,26.281,875,28,6-3 6-3,3,Q1,88,5,2,47,30,23,12,9,1,2,6,6,90,62,35,11,9,8,12
2009-891,Chennai,Hard,32,250,O,20090105,12,PC36,,,Vignesh Peranamallur,R,173,IND,21.166,994,18,R823,,,Purav Raja,R,183,IND,23.08,892,26,3-6 4-2 RET,3,Q1,56,4,1,32,13,12,14,7,0,1,2,1,52,30,22,11,8,1,2
2009-891,Chennai,Hard,32,250,O,20090105,13,SG33,,,Sanam Singh,R,175,IND,20.986,,,BF55,,,Yuki Bhambri,R,185,IND,16.507,1154,10,4-6 6-4 6-1,3,Q1,122,1,5,80,43,24,22,14,1,6,0,3,75,38,19,16,13,2,9
2009-891,Chennai,Hard,32,250,O,20090105,14,SD69,,,Louk Sorensen,R,175,IRL,23.995,298,240,S913,,,Vinod Sridhar,,,IND,29.916,1435,4,6-0 6-4,3,Q1,55,3,1,43,25,20,13,8,0,0,1,4,51,23,14,10,8,3,7
2009-891,Chennai,Hard,32,250,O,20090105,15,SE73,,,Yuichi Sugita,R,175,JPN,20.298,339,204,CA22,,,Pavol Cervenak,R,191,SVK,21.517,299,240,6-1 6-2,3,Q1,59,1,2,52,29,21,16,8,2,2,2,3,50,23,16,9,7,3,7
2009-891,Chennai,Hard,32,250,O,20090105,16,V502,,,Ranjeet Virali-Murugesan,,,IND,23.266,832,32,RA78,,,Vikram Reddy B,,,IND,18.943,1389,4,7-6(3) 6-2,3,Q1,98,0,5,63,34,29,17,10,3,4,3,1,73,43,27,16,10,3,6
2009-891,Chennai,Hard,32,250,O,20090105,17,C723,,,Flavio Cipolla,R,173,ITA,25.213,138,632,SE73,,,Yuichi Sugita,R,175,JPN,20.298,339,204,6-3 6-4,3,Q2,116,2,7,87,64,37,7,9,11,15,0,2,56,28,14,8,10,0,7
2009-891,Chennai,Hard,32,250,O,20090105,18,B678,2,,Michael Berrer,L,193,GER,28.515,134,684,V502,,,Ranjeet Virali-Murugesan,,,IND,23.266,832,32,6-1 6-1,3,Q2,58,6,3,44,33,27,3,7,0,0,1,3,44,27,12,5,7,1,6
2009-891,Chennai,Hard,32,250,O,20090105,19,U043,,,Danai Udomchoke,R,173,THA,27.403,152,566,SD69,,,Louk Sorensen,R,175,IRL,23.995,298,240,6-4 6-4,3,Q2,79,2,3,51,35,24,9,10,2,5,1,2,73,56,27,9,10,8,13
2009-891,Chennai,Hard,32,250,O,20090105,20,R548,,,Rajeev Ram,R,193,USA,24.802,204,404,M760,,,Oliver Marach,R,185,AUT,28.474,475,114,6-2 6-4,3,Q2,73,8,3,46,26,22,10,9,0,1,2,1,64,31,18,17,9,3,7
2009-891,Chennai,Hard,32,250,O,20090105,21,K596,5,,Alexander Kudryavtsev,R,183,RUS,23.195,218,360,PC36,,,Vignesh Peranamallur,R,173,IND,21.166,994,18,6-1 7-6(5),3,Q2,93,6,4,73,48,33,14,9,9,10,2,1,67,41,27,9,10,3,7
2009-891,Chennai,Hard,32,250,O,20090105,22,SB34,7,,Alexander Satschko,R,178,GER,28.148,273,270,G716,,,Rohan Gajjar,,,IND,24.663,770,42,6-2 6-4,3,Q2,76,1,1,51,26,21,16,9,0,0,0,3,56,27,21,10,9,3,6
2009-891,Chennai,Hard,32,250,O,20090105,23,I145,8,,Kyu Tae Im,R,185,KOR,27.997,295,246,N558,,,N.Sriram Balaji,R,180,IND,18.804,,,6-0 6-7(4) 6-2,3,Q2,111,7,3,79,54,43,12,13,0,1,1,5,77,38,22,18,13,4,10
2009-891,Chennai,Hard,32,250,O,20090105,24,B757,,,Rohan Bopanna,R,193,IND,28.841,332,208,SG33,,,Sanam Singh,R,175,IND,20.986,,,6-3 6-4,3,Q2,83,14,4,61,39,30,9,10,1,3,1,3,64,42,25,9,9,3,7
2009-891,Chennai,Hard,32,250,O,20090105,25,C723,,,Flavio Cipolla,R,173,ITA,25.213,138,632,SB34,7,,Alexander Satschko,R,178,GER,28.148,273,270,6-3 6-1,3,Q3,73,0,2,50,29,23,10,8,4,5,2,3,44,26,16,5,8,1,6
2009-891,Chennai,Hard,32,250,O,20090105,26,B757,,,Rohan Bopanna,R,193,IND,28.841,332,208,B678,2,,Michael Berrer,L,193,GER,28.515,134,684,4-6 6-3 6-4,3,Q3,118,15,0,95,53,41,19,15,4,7,3,4,76,49,35,13,14,2,6
2009-891,Chennai,Hard,32,250,O,20090105,27,U043,,,Danai Udomchoke,R,173,THA,27.403,152,566,I145,8,,Kyu Tae Im,R,185,KOR,27.997,295,246,7-6(5) 6-1,3,Q3,90,4,2,57,37,29,11,9,3,4,4,3,78,51,32,10,10,3,7
2009-891,Chennai,Hard,32,250,O,20090105,28,R548,,,Rajeev Ram,R,193,USA,24.802,204,404,K596,5,,Alexander Kudryavtsev,R,183,RUS,23.195,218,360,6-4 6-7(4) 6-3,3,Q3,145,16,1,114,71,53,24,16,11,11,12,5,120,67,47,26,15,9,11
2009-301,Auckland,Hard,28,250,O,20090112,1,H472,,,Oscar Hernandez,R,180,ESP,30.76,67,1168,P471,,,Francesco Piccari,R,,ITA,29.35,351,194,6-7(9) 6-2 6-3,3,Q1,145,10,4,101,58,37,27,15,8,11,2,2,97,48,30,22,14,5,11
2009-301,Auckland,Hard,28,250,O,20090112,2,R483,,,Bobby Reynolds,R,183,USA,26.491,68,1144,F432,,,Alexander Flock,R,191,GER,25.665,228,340,4-6 6-3 6-4,3,Q1,102,9,3,76,46,41,16,15,2,4,5,2,77,42,31,17,14,2,5
2009-301,Auckland,Hard,28,250,O,20090112,3,N309,4,,Ivan Navarro,R,183,ESP,27.233,72,1108,D729,,,Jonathan Dasnieres de Veigy,L,175,FRA,22.021,337,206,6-3 7-6(3),3,Q1,72,10,1,63,40,35,15,11,0,0,3,2,62,52,36,7,10,1,2
2009-301,Auckland,Hard,28,250,O,20090112,4,MA30,,,Gilles Muller,L,193,LUX,25.681,95,956,M655,5,,Nicolas Massu,R,183,CHI,29.259,84,1010,6-3 6-3,3,Q1,70,8,2,56,25,22,18,9,1,1,4,3,52,33,25,7,9,3,6
2009-301,Auckland,Hard,28,250,O,20090112,5,J214,6,,Diego Junqueira,L,178,ARG,28.041,76,1088,SG78,,,Mikal Statham,R,155,NZL,21.719,904,26,6-1 7-6(1),3,Q1,91,1,3,55,28,21,15,9,1,3,1,5,86,51,30,10,10,13,18
2009-301,Auckland,Hard,28,250,O,20090112,6,S544,7,,Vincent Spadea,R,183,USA,34.486,81,1038,R851,,,Mathieu Rodrigues,R,180,FRA,23.181,336,208,7-5 6-2,3,Q1,82,3,3,67,34,23,21,10,6,7,2,0,60,31,18,16,10,6,10
2009-301,Auckland,Hard,28,250,O,20090112,7,BD20,8,,Thomaz Bellucci,L,188,BRA,21.038,89,978,TA04,,,Finn Tearney,R,183,NZL,18.294,1326,6,6-3 6-0,3,Q1,54,8,0,43,29,24,9,8,0,0,2,4,46,26,15,6,7,1,5
2009-301,Auckland,Hard,28,250,O,20090112,8,BE54,,,Ruben Bemelmans,L,183,BEL,20.997,263,282,A596,,,Pablo Andujar,R,180,ESP,22.971,98,942,6-3 6-2,3,Q1,68,2,2,57,32,23,19,9,7,7,1,3,57,37,25,7,8,4,7
2009-301,Auckland,Hard,28,250,O,20090112,9,B757,,,Rohan Bopanna,R,193,IND,28.86,316,220,T389,,,Adam Thompson,,,NZL,26.461,835,32,6-7(5) 6-3 6-4,3,Q1,92,18,3,94,52,42,25,16,0,0,13,3,98,44,36,31,15,5,7
2009-301,Auckland,Hard,28,250,O,20090112,10,E629,,,Colin Ebelthite,R,,AUS,24.126,253,300,D752,,,Niels Desein,R,191,BEL,21.596,254,298,5-7 6-2 6-2,3,Q1,106,4,3,72,45,39,15,14,2,3,7,8,103,54,36,24,14,8,12
2009-301,Auckland,Hard,28,250,O,20090112,11,G676,,,Daniel Gimeno-Traver,R,183,ESP,23.433,90,976,D763,,,Marcus Daniell,R,188,NZL,19.176,820,34,6-3 6-2,3,Q1,76,1,2,55,26,19,15,9,1,3,1,9,68,38,22,9,8,6,11
